"","Location","Year","Month","average_WindGustSpeed","average_monthly_rainfall"
"1049","Cobar",2011,"February",40.1785714285714,1.16428571428571
"1050","Cobar",2011,"January",42.2918842234198,0.612903225806452
"1051","Cobar",2011,"July",30.5161290322581,0.438709677419355
"1052","Cobar",2011,"June",30.5333333333333,0.0733333333333333
"1053","Cobar",2011,"March",36.6179872954324,0.806451612903226
"1054","Cobar",2011,"May",29.6774193548387,1.39354838709677
"1055","Cobar",2011,"November",40.9987314690836,1.74
"1056","Cobar",2011,"October",37.9677419354839,0.741935483870968
"1057","Cobar",2011,"September",43.1,0.94
"1058","Cobar",2012,"April",32.2333333333333,0.00666666666666667
"1059","Cobar",2012,"August",36.4838709677419,0.0193548387096774
"1060","Cobar",2012,"February",38.6551724137931,1.70344827586207
"1061","Cobar",2012,"January",45.7096774193548,3.6
"1062","Cobar",2012,"July",33.3346615461633,0.903225806451613
"1063","Cobar",2012,"June",30.2,1.10666666666667
"1064","Cobar",2012,"March",36.6451612903226,2.79354838709677
"1065","Cobar",2012,"May",30,0.387096774193548
"1066","Cobar",2012,"November",42.6255052121977,1.15
"1067","Cobar",2012,"October",39.7096774193548,0.0774193548387097
"1068","Cobar",2012,"September",38.8333333333333,0.58
"1069","Cobar",2013,"April",33.5056205122421,0
"1070","Cobar",2013,"August",35.7741935483871,0.00645161290322581
"1071","Cobar",2013,"December",40.8387096774194,1.12903225806452
"1072","Cobar",2013,"January",43.5806451612903,0.0193548387096774
"1073","Cobar",2013,"July",31.6129032258065,1.38064516129032
"1074","Cobar",2013,"June",28.5666666666667,2.7
"1075","Cobar",2013,"March",38.4838709677419,1.79354838709677
"1076","Cobar",2013,"May",32.0322580645161,0.767741935483871
"1077","Cobar",2013,"November",43.3666666666667,0.04
"1078","Cobar",2013,"October",45.2903225806452,0.258064516129032
"1079","Cobar",2013,"September",38.6333333333333,0.646666666666667
"1080","Cobar",2014,"April",32.1333333333333,0.993333333333333
"1081","Cobar",2014,"August",36.2761377326904,1.09677419354839
"1082","Cobar",2014,"December",44.8709677419355,1.10322580645161
"1083","Cobar",2014,"February",42.3571428571429,2.63571428571429
"1084","Cobar",2014,"January",42.7320150185917,0.161290322580645
"1085","Cobar",2014,"July",36.9331881904133,0.0387096774193548
"1086","Cobar",2014,"June",33.3333333333333,1.37333333333333
"1087","Cobar",2014,"March",35.693465366539,1.79354838709677
"1088","Cobar",2014,"May",32.1935483870968,0.529032258064516
"1089","Cobar",2014,"November",41.1666666666667,0.106666666666667
"1090","Cobar",2014,"October",42.0967741935484,0.0129032258064516
"1091","Cobar",2014,"September",40.1863292327151,0.546666666666667
"1092","Cobar",2015,"April",35.9333333333333,0.66
"1093","Cobar",2015,"August",33.2903225806452,0.729032258064516
"1094","Cobar",2015,"December",43.6774193548387,0.748387096774194
"1095","Cobar",2015,"February",42.6368565460268,0.607142857142857
"1096","Cobar",2015,"January",40.8064516129032,1.98064516129032
"1097","Cobar",2015,"July",32.4838709677419,1.05161290322581
"1098","Cobar",2015,"June",27.4666666666667,1.8
"1099","Cobar",2015,"March",38.2258064516129,0
"1100","Cobar",2015,"May",33.0645161290323,2.19354838709677
"1101","Cobar",2015,"November",41.4333333333333,1.88666666666667
"1102","Cobar",2015,"October",40.1612903225806,0.458064516129032
"1103","Cobar",2015,"September",35.5333333333333,0.206666666666667
"1104","Cobar",2016,"April",34.8333333333333,1.31333333333333
"1105","Cobar",2016,"August",31.3225806451613,1.94838709677419
"1106","Cobar",2016,"December",43.5161290322581,0.993548387096774
"1107","Cobar",2016,"February",41,0.0620689655172414
"1108","Cobar",2016,"January",43.5161290322581,0.744827586206897
"1109","Cobar",2016,"July",31.7741935483871,1.05806451612903
"1110","Cobar",2016,"June",32.3666666666667,3.58666666666667
"1111","Cobar",2016,"March",35.4838709677419,2.26666666666667
"1112","Cobar",2016,"May",28.0645161290323,2.43870967741936
"1113","Cobar",2016,"November",41.3333333333333,1.01904761904762
"1114","Cobar",2016,"October",39.2258064516129,0.658064516129032
"1115","Cobar",2016,"September",37.1666666666667,3.40666666666667
"1116","Cobar",2017,"April",35.3333333333333,0.46
"1117","Cobar",2017,"February",40.5714285714286,0.107142857142857
"1118","Cobar",2017,"January",44.4721111643819,1.16428571428571
"1119","Cobar",2017,"June",26.68,0.128
"1120","Cobar",2017,"March",39.0322580645161,0.774193548387097
"1121","Cobar",2017,"May",29.1612903225806,1.03870967741935
"1122","CoffsHarbour",2009,"April",38.0333333333333,9.35172413793103
"1123","CoffsHarbour",2009,"August",35.7741935483871,0.032258064516129
"1124","CoffsHarbour",2009,"December",43.9776769019062,4.38709677419355
"1125","CoffsHarbour",2009,"February",40.8571428571429,15.9785714285714
"1126","CoffsHarbour",2009,"January",41.6774193548387,1.36129032258064
"1127","CoffsHarbour",2009,"July",35.6129032258064,1.36129032258065
"1128","CoffsHarbour",2009,"June",35.9247371352588,8.92
"1129","CoffsHarbour",2009,"March",37.4838709677419,6.12903225806452
"1130","CoffsHarbour",2009,"May",38.9677419354839,6.06451612903226
"1131","CoffsHarbour",2009,"November",47.9066382572986,18.5666666666667
"1132","CoffsHarbour",2009,"October",50.1624461611312,6.30967741935484
"1133","CoffsHarbour",2009,"September",42.3666666666667,0.3
"1134","CoffsHarbour",2010,"April",33.5333333333333,2.44
"1135","CoffsHarbour",2010,"August",37.7485271312236,0.664516129032258
"1136","CoffsHarbour",2010,"December",37.741935483871,12.6258064516129
"1137","CoffsHarbour",2010,"February",40.1785714285714,9.04285714285714
"1138","CoffsHarbour",2010,"January",40.2258064516129,0.55483870967742
"1139","CoffsHarbour",2010,"July",37.0322580645161,5.14193548387097
"1140","CoffsHarbour",2010,"June",35.1333333333333,4.32
"1141","CoffsHarbour",2010,"March",39.4838709677419,5.89677419354839
"1142","CoffsHarbour",2010,"May",33.8709677419355,2.20645161290323
"1143","CoffsHarbour",2010,"November",42.4666666666667,7.17333333333333
"1144","CoffsHarbour",2010,"October",43.2170057983528,13.7032258064516
"1145","CoffsHarbour",2010,"September",38,1.85333333333333
"1146","CoffsHarbour",2011,"August",39.4516129032258,5.26451612903226
"1147","CoffsHarbour",2011,"December",40.5483870967742,5.50967741935484
"1148","CoffsHarbour",2011,"February",44.8571428571429,4.49285714285714
"1149","CoffsHarbour",2011,"January",43.3780782829009,8.50322580645161
"1150","CoffsHarbour",2011,"July",33.5161290322581,1.74838709677419
"1151","CoffsHarbour",2011,"June",39.0666666666667,13.99
"1152","CoffsHarbour",2011,"March",38.6517710787575,5.43225806451613
"1153","CoffsHarbour",2011,"May",37.2903225806452,2.96774193548387
"1154","CoffsHarbour",2011,"November",43.9333333333333,5.26666666666667
"1155","CoffsHarbour",2011,"October",39.5483870967742,5.8258064516129
"1156","CoffsHarbour",2011,"September",41.6333333333333,0.973333333333333
"1157","CoffsHarbour",2012,"April",36.8666666666667,9.11034482758621
"1158","CoffsHarbour",2012,"August",39.2942733134353,0.387096774193548
"1159","CoffsHarbour",2012,"February",37.6896551724138,10.7448275862069
"1160","CoffsHarbour",2012,"January",43.0322580645161,11.541935483871
"1161","CoffsHarbour",2012,"July",38.2838786469112,1.75161290322581
"1162","CoffsHarbour",2012,"June",36.7,9.08
"1163","CoffsHarbour",2012,"March",36.5806451612903,4.58064516129032
"1164","CoffsHarbour",2012,"May",33.0888426182792,1.78064516129032
"1165","CoffsHarbour",2012,"November",46.7,8
"1166","CoffsHarbour",2012,"October",44.6451612903226,0.8
"1167","CoffsHarbour",2012,"September",40.6333333333333,1.10666666666667
"1168","CoffsHarbour",2013,"April",33.4333333333333,5.79310344827586
"1169","CoffsHarbour",2013,"August",34.9032258064516,0.103225806451613
"1170","CoffsHarbour",2013,"December",44,1.05161290322581
"1171","CoffsHarbour",2013,"January",45.4193548387097,15.5096774193548
"1172","CoffsHarbour",2013,"July",36.8974017303197,3.14838709677419
"1173","CoffsHarbour",2013,"June",34.5,3
"1174","CoffsHarbour",2013,"March",36.0275393649635,4.0741935483871
"1175","CoffsHarbour",2013,"May",35.0967741935484,9.87741935483871
"1176","CoffsHarbour",2013,"November",48.3333333333333,9.68
"1177","CoffsHarbour",2013,"October",49.9354838709677,1.74193548387097
"1178","CoffsHarbour",2013,"September",40.1666666666667,0.546666666666667
"1179","CoffsHarbour",2014,"April",38.1603664682247,4.86666666666667
"1180","CoffsHarbour",2014,"August",48.9574044263892,7.92258064516129
"1181","CoffsHarbour",2014,"December",47.6107398880225,11.1454545454545
"1182","CoffsHarbour",2014,"February",37.5714285714286,2.29285714285714
"1183","CoffsHarbour",2014,"January",39.5161290322581,1.59259259259259
"1184","CoffsHarbour",2014,"July",46.4919945600653,0.187096774193548
"1185","CoffsHarbour",2014,"June",47.9705290128477,1.2
"1186","CoffsHarbour",2014,"March",32.3548387096774,6.82903225806452
"1187","CoffsHarbour",2014,"May",47.1278141731877,1.725
"1188","CoffsHarbour",2014,"November",54.0747817098163,3.98666666666667
"1189","CoffsHarbour",2014,"October",52.6735599845227,0.380645161290323
"1190","CoffsHarbour",2014,"September",49.0413627387024,1.01379310344828
"1191","CoffsHarbour",2015,"April",36.5333333333333,5.87
"1192","CoffsHarbour",2015,"August",35.4193548387097,0.82258064516129
"1193","CoffsHarbour",2015,"December",45.1753139278641,5.96451612903226
"1194","CoffsHarbour",2015,"February",38.9520147732526,17.6607142857143
"1195","CoffsHarbour",2015,"January",54.8572541028261,0
"1196","CoffsHarbour",2015,"July",34.4193548387097,0.935483870967742
"1197","CoffsHarbour",2015,"June",33.8,1.73333333333333
"1198","CoffsHarbour",2015,"March",41.5090948303621,7.89032258064516
"1199","CoffsHarbour",2015,"May",36.9908251485697,9.0516129032258
"1200","CoffsHarbour",2015,"November",44.0192408332601,5.475
"1201","CoffsHarbour",2015,"October",43.5181657925789,1.15806451612903
"1202","CoffsHarbour",2015,"September",42.9527746632695,2.71666666666667
"1203","CoffsHarbour",2016,"April",37.8202872933509,3.87666666666667
"1204","CoffsHarbour",2016,"August",38.902138626263,5.70645161290323
"1205","CoffsHarbour",2016,"December",47.8584837030259,2.05161290322581
"1206","CoffsHarbour",2016,"February",37.9655172413793,1.08620689655172
"1207","CoffsHarbour",2016,"January",41.1695368858655,3.12903225806452
"1208","CoffsHarbour",2016,"July",32.9677419354839,0.732258064516129
"1209","CoffsHarbour",2016,"June",38.9602228627851,11.35
"1210","CoffsHarbour",2016,"March",37.2848037735168,2.34516129032258
"1211","CoffsHarbour",2016,"May",31.340306897197,0.112903225806452
"1212","CoffsHarbour",2016,"November",45.6556232620962,3.54666666666667
"1213","CoffsHarbour",2016,"October",47.8709677419355,0.841935483870968
"1214","CoffsHarbour",2016,"September",37.9379880530139,1.16333333333333
"1215","CoffsHarbour",2017,"April",38.3,2.99333333333333
"1216","CoffsHarbour",2017,"February",41.7037082377688,4.08214285714286
"1217","CoffsHarbour",2017,"January",49.2703921071764,4.87096774193548
"1218","CoffsHarbour",2017,"June",36.68,11.8
"1219","CoffsHarbour",2017,"March",41.6451612903226,18.4
"1220","CoffsHarbour",2017,"May",30.4193548387097,2.81612903225806
"1221","Dartmoor",2009,"April",40.4666666666667,2.11333333333333
"1222","Dartmoor",2009,"August",53.5483870967742,4.59354838709677
"1223","Dartmoor",2009,"December",48.1612903225806,1.29677419354839
"1224","Dartmoor",2009,"February",50.0951323338917,0
"1225","Dartmoor",2009,"January",50.9968022596572,0
"1226","Dartmoor",2009,"July",42.9032258064516,5.13548387096774
"1227","Dartmoor",2009,"June",33.7333333333333,2.36
"1228","Dartmoor",2009,"March",40.0589032501223,2.07692307692308
"1229","Dartmoor",2009,"May",31.8709677419355,1.05161290322581
"1230","Dartmoor",2009,"November",44.9,1.19333333333333
"1231","Dartmoor",2009,"October",43.3225806451613,1.61935483870968
"1232","Dartmoor",2009,"September",48.7666666666667,3.3
"1233","Dartmoor",2010,"April",37.5666666666667,2.57333333333333
"1234","Dartmoor",2010,"August",49.0322580645161,4.47096774193548
"1235","Dartmoor",2010,"December",48.0967741935484,3.55483870967742
"1236","Dartmoor",2010,"February",45.5357142857143,1.78571428571429
"1237","Dartmoor",2010,"January",43.6774193548387,0.696774193548387
"1238","Dartmoor",2010,"July",32.3870967741936,2.69677419354839
"1239","Dartmoor",2010,"June",33.5,2.4
"1240","Dartmoor",2010,"March",40.4516129032258,0.812903225806452
"1241","Dartmoor",2010,"May",32.4516129032258,1.89032258064516
"1242","Dartmoor",2010,"November",42.2333333333333,1.34
"1243","Dartmoor",2010,"October",42.6129032258064,2.01290322580645
"1244","Dartmoor",2010,"September",43.1333333333333,3.03333333333333
"1245","Dartmoor",2011,"August",38.0769983227515,3.72903225806452
"1246","Dartmoor",2011,"December",39.4516129032258,1.12258064516129
"1247","Dartmoor",2011,"February",39.6428571428571,2.07142857142857
"1248","Dartmoor",2011,"January",41.0967741935484,4.23225806451613
"1249","Dartmoor",2011,"July",38.6451612903226,3.85806451612903
"1250","Dartmoor",2011,"June",37.1,3.3
"1251","Dartmoor",2011,"March",38.1612903225806,1.45806451612903
"1252","Dartmoor",2011,"May",29.2903225806452,3.21935483870968
"1253","Dartmoor",2011,"November",41.7333333333333,2.35333333333333
"1254","Dartmoor",2011,"October",37.5483870967742,1.88387096774194
"1255","Dartmoor",2011,"September",43.4333333333333,1.84
"1256","Dartmoor",2012,"April",37.3,1.26
"1257","Dartmoor",2012,"August",43.3161807088782,3.4
"1258","Dartmoor",2012,"February",40.5862068965517,0.572413793103448
"1259","Dartmoor",2012,"January",44.4838709677419,0.729032258064516
"1260","Dartmoor",2012,"July",31.3548387096774,3.4258064516129
"1261","Dartmoor",2012,"June",34.2333333333333,3.87333333333333
"1262","Dartmoor",2012,"March",41.6927322969141,2.21290322580645
"1263","Dartmoor",2012,"May",34.8709677419355,3.19354838709677
"1264","Dartmoor",2012,"November",38.9333333333333,0.94
"1265","Dartmoor",2012,"October",38.2903225806452,1.34838709677419
"1266","Dartmoor",2012,"September",42.7333333333333,1.72
"1267","Dartmoor",2013,"April",34.0666666666667,1.08666666666667
"1268","Dartmoor",2013,"August",47.5161290322581,6.38064516129032
"1269","Dartmoor",2013,"December",39.3225806451613,1.10967741935484
"1270","Dartmoor",2013,"January",42.741935483871,0.212903225806452
"1271","Dartmoor",2013,"July",35.0967741935484,3.95483870967742
"1272","Dartmoor",2013,"June",28.1320741690695,1.81333333333333
"1273","Dartmoor",2013,"March",42.258064516129,0.864516129032258
"1274","Dartmoor",2013,"May",32.8709677419355,3.47741935483871
"1275","Dartmoor",2013,"November",38.7666666666667,1.38
"1276","Dartmoor",2013,"October",45.8064516129032,3.5741935483871
"1277","Dartmoor",2013,"September",41.8333333333333,2.33333333333333
"1278","Dartmoor",2014,"April",36.4,2.28
"1279","Dartmoor",2014,"August",30.6489044534523,1.26
"1280","Dartmoor",2014,"December",40.2903225806452,0.948387096774194
"1281","Dartmoor",2014,"February",41.3571428571429,0.557142857142857
"1282","Dartmoor",2014,"January",41.5483870967742,0.812903225806452
"1283","Dartmoor",2014,"July",37.4193548387097,2.78064516129032
"1284","Dartmoor",2014,"June",35.3333333333333,4.74666666666667
"1285","Dartmoor",2014,"March",35.8064516129032,1.51612903225806
"1286","Dartmoor",2014,"May",29.258064516129,3.12903225806452
"1287","Dartmoor",2014,"November",39.7,0.626666666666667
"1288","Dartmoor",2014,"October",40,0.774193548387097
"1289","Dartmoor",2014,"September",37.8666666666667,0.806666666666667
"1290","Dartmoor",2015,"April",34.2666666666667,1.54
"1291","Dartmoor",2015,"August",37.3870967741936,1.40645161290323
"1292","Dartmoor",2015,"December",44.1290322580645,0.496774193548387
"1293","Dartmoor",2015,"February",40.5714285714286,0.221428571428571
"1294","Dartmoor",2015,"January",44.5161290322581,2.36129032258065
"1295","Dartmoor",2015,"July",38.6774193548387,2.96129032258065
"1296","Dartmoor",2015,"June",30.5333333333333,2.14666666666667
"1297","Dartmoor",2015,"March",38.2903225806452,1.30322580645161
"1298","Dartmoor",2015,"May",39.2903225806452,3.08387096774194
"1299","Dartmoor",2015,"November",39.8666666666667,0.753333333333333
"1300","Dartmoor",2015,"October",38.7741935483871,0.361290322580645
"1301","Dartmoor",2015,"September",33.2333333333333,1.8
"1302","Dartmoor",2016,"April",35.5,1.13333333333333
"1303","Dartmoor",2016,"August",38.4193548387097,2.78064516129032
"1304","Dartmoor",2016,"December",41.0322580645161,1.67096774193548
"1305","Dartmoor",2016,"February",37.3103448275862,1.42068965517241
"1306","Dartmoor",2016,"January",41.6129032258064,0.586666666666667
"1307","Dartmoor",2016,"July",40.6451612903226,4.11612903225806
"1308","Dartmoor",2016,"June",33.4,5.05333333333333
"1309","Dartmoor",2016,"March",36.5161290322581,0.92258064516129
"1310","Dartmoor",2016,"May",40.8709677419355,3.23870967741935
"1311","Dartmoor",2016,"November",37.7,1.56
"1312","Dartmoor",2016,"October",47.5483870967742,2.34193548387097
"1313","Dartmoor",2016,"September",38.5,3.64
"1314","Dartmoor",2017,"April",31.1,2.81333333333333
"1315","Dartmoor",2017,"February",39.0224935332247,1.63703703703704
"1316","Dartmoor",2017,"January",36.741935483871,1.52903225806452
"1317","Dartmoor",2017,"June",23.68,0.536
"1318","Dartmoor",2017,"March",38.0322580645161,1.61290322580645
"1319","Dartmoor",2017,"May",31.4838709677419,2.0258064516129
"1320","Darwin",2008,"August",43.4193548387097,0
"1321","Darwin",2008,"December",41.1597041990608,10.5096774193548
"1322","Darwin",2008,"July",40.8709677419355,0
"1323","Darwin",2008,"November",37.7904528510446,1.82
"1324","Darwin",2008,"October",42.5483870967742,3.7741935483871
"1325","Darwin",2008,"September",37.4666666666667,0.173333333333333
"1326","Darwin",2009,"April",37.8,2.12
"1327","Darwin",2009,"August",38.6451612903226,0
"1328","Darwin",2009,"December",41.5417746565936,14.7483870967742
"1329","Darwin",2009,"February",42.6071428571429,17.7071428571429
"1330","Darwin",2009,"January",44.4193548387097,13.258064516129
"1331","Darwin",2009,"July",38.8064516129032,0
"1332","Darwin",2009,"June",35.1666666666667,0
"1333","Darwin",2009,"March",41.5483870967742,3.72903225806452
"1334","Darwin",2009,"May",39,0.0129032258064516
"1335","Darwin",2009,"November",40.0344813459242,4.36666666666667
"1336","Darwin",2009,"October",39.6451612903226,1.07741935483871
"1337","Darwin",2009,"September",38.3666666666667,1.14666666666667
"1338","Darwin",2010,"April",36.5,4.55333333333333
"1339","Darwin",2010,"August",40.5483870967742,0
"1340","Darwin",2010,"December",39.8060118738982,12.5935483870968
"1341","Darwin",2010,"February",46.6785714285714,15.3142857142857
"1342","Darwin",2010,"January",49.4193548387097,20.3290322580645
"1343","Darwin",2010,"July",44.5161290322581,0.00645161290322581
"1344","Darwin",2010,"June",41.6,0
"1345","Darwin",2010,"March",39.2903225806452,6.4
"1346","Darwin",2010,"May",38.7096774193548,2.13548387096774
"1347","Darwin",2010,"November",39.3333333333333,6.94
"1348","Darwin",2010,"October",40.9354838709677,5.09032258064516
"1349","Darwin",2010,"September",42.2333333333333,1.34666666666667
"1350","Darwin",2011,"August",41.9677419354839,0
"1351","Darwin",2011,"December",39.5760768964106,7.32903225806452
"1352","Darwin",2011,"February",48.5714285714286,39.65
"1353","Darwin",2011,"January",49.9677419354839,20.2322580645161
"1354","Darwin",2011,"July",42.0967741935484,0
"1355","Darwin",2011,"June",38.4,0
"1356","Darwin",2011,"March",42.9975344658859,7.47096774193548
"1357","Darwin",2011,"May",39.1612903225806,0.0193548387096774
"1358","Darwin",2011,"November",38.8173685452901,5.06666666666667
"1359","Darwin",2011,"October",40.3548387096774,4.54838709677419
"1360","Darwin",2011,"September",38.4666666666667,0.106666666666667
"1361","Darwin",2012,"April",38.9333333333333,2.34
"1362","Darwin",2012,"August",38.2903225806452,0
"1363","Darwin",2012,"February",38.8620689655172,8.62758620689655
"1364","Darwin",2012,"January",49.258064516129,14.8129032258065
"1365","Darwin",2012,"July",39.2258064516129,0
"1366","Darwin",2012,"June",38.6333333333333,0
"1367","Darwin",2012,"March",43.4193548387097,18.4645161290323
"1368","Darwin",2012,"May",41.8387096774194,1.65806451612903
"1369","Darwin",2012,"November",38.5333333333333,2.58
"1370","Darwin",2012,"October",36.3225806451613,0.541935483870968
"1371","Darwin",2012,"September",36.5666666666667,0.706666666666666
"1372","Darwin",2013,"April",36.5,3.38666666666667
"1373","Darwin",2013,"August",37.4516129032258,0.0838709677419354
"1374","Darwin",2013,"December",40.7594781952399,6.8
"1375","Darwin",2013,"January",48.8636499628605,7.09032258064516
"1376","Darwin",2013,"July",43.3921120120212,0
"1377","Darwin",2013,"June",41.8,0.02
"1378","Darwin",2013,"March",44.117001895973,12.2903225806452
"1379","Darwin",2013,"May",40.1237123636228,1.01935483870968
"1380","Darwin",2013,"November",46.484580420206,10.4733333333333
"1381","Darwin",2013,"October",40.6774193548387,3.18064516129032
"1382","Darwin",2013,"September",38.7333333333333,0.00666666666666667
"1383","Darwin",2014,"April",37.2230341867854,5.90666666666667
"1384","Darwin",2014,"August",44.9032258064516,0
"1385","Darwin",2014,"December",37.1935483870968,3.58064516129032
"1386","Darwin",2014,"February",51.1161062108419,13.1785714285714
"1387","Darwin",2014,"January",51.6451612903226,19.6322580645161
"1388","Darwin",2014,"July",40.3084764347802,0
"1389","Darwin",2014,"June",42.9666666666667,0
"1390","Darwin",2014,"March",38.6756845927767,2.98064516129032
"1391","Darwin",2014,"May",37.3225806451613,0.27741935483871
"1392","Darwin",2014,"November",38.9666666666667,5.52666666666667
"1393","Darwin",2014,"October",38.0522902878903,0.47741935483871
"1394","Darwin",2014,"September",36.9,0
"1395","Darwin",2015,"April",38.0302851792425,0.706666666666667
"1396","Darwin",2015,"August",38.1290322580645,0.00645161290322581
"1397","Darwin",2015,"December",45.7792677262257,16.4322580645161
"1398","Darwin",2015,"February",43.6071428571429,12.6142857142857
"1399","Darwin",2015,"January",47.741935483871,15.6322580645161
"1400","Darwin",2015,"July",41.6774193548387,0
"1401","Darwin",2015,"June",41.381277009317,0.0133333333333333
"1402","Darwin",2015,"March",40.5161290322581,7.44516129032258
"1403","Darwin",2015,"May",38.1612903225806,0.445161290322581
"1404","Darwin",2015,"November",41.047934286048,2.80666666666667
"1405","Darwin",2015,"October",40.3548387096774,1.3741935483871
"1406","Darwin",2015,"September",38.1666666666667,0.113333333333333
"1407","Darwin",2016,"April",39.1666666666667,1.54666666666667
"1408","Darwin",2016,"August",40.3225806451613,0
"1409","Darwin",2016,"December",41.1505278095963,13.1225806451613
"1410","Darwin",2016,"February",43.3448275862069,5.18620689655172
"1411","Darwin",2016,"January",40.1935483870968,5.47741935483871
"1412","Darwin",2016,"July",39.3870967741936,0
"1413","Darwin",2016,"June",37.1,0
"1414","Darwin",2016,"March",40.1612903225806,3.73548387096774
"1415","Darwin",2016,"May",38.258064516129,2.01290322580645
"1416","Darwin",2016,"November",38.2333333333333,6.94
"1417","Darwin",2016,"October",40.4516129032258,4.21935483870968
"1418","Darwin",2016,"September",38.5666666666667,2.14666666666667
"1419","Darwin",2017,"April",35.3,6.16
"1420","Darwin",2017,"February",40.6785714285714,22.3142857142857
"1421","Darwin",2017,"January",40.0645161290323,15.1806451612903
"1422","Darwin",2017,"June",39.5989632039517,0
"1423","Darwin",2017,"March",38.3225806451613,14.7870967741935
"1424","Darwin",2017,"May",36.3870967741936,0.0129032258064516
"1425","GoldCoast",2008,"December",44.6518093352957,4.12666666666667
"1426","GoldCoast",2009,"April",45.8333333333333,12.8533333333333
"1427","GoldCoast",2009,"August",35.3870967741936,0.135483870967742
"1428","GoldCoast",2009,"December",40.5023599971807,3.59333333333333
"1429","GoldCoast",2009,"February",44.7142857142857,5.97857142857143
"1430","GoldCoast",2009,"January",44.5806451612903,3.00645161290323
"1431","GoldCoast",2009,"July",39.258064516129,0.232258064516129
"1432","GoldCoast",2009,"June",40.9333333333333,4.66
"1433","GoldCoast",2009,"March",47.1935483870968,2.94838709677419
"1434","GoldCoast",2009,"May",49.4838709677419,5.91612903225806
"1435","GoldCoast",2009,"November",41.1666666666667,1.73333333333333
"1436","GoldCoast",2009,"October",45.5110043192943,0.693333333333333
"1437","GoldCoast",2009,"September",34.8666666666667,0.433333333333333
"1438","GoldCoast",2010,"April",44.1333333333333,1.88
"1439","GoldCoast",2010,"August",39.8064516129032,2.69032258064516
"1440","GoldCoast",2010,"December",46.4838709677419,15.8193548387097
"1441","GoldCoast",2010,"February",45.75,10.7071428571429
"1442","GoldCoast",2010,"January",39.5483870967742,2.38064516129032
"1443","GoldCoast",2010,"July",40.3870967741936,2.20645161290323
"1444","GoldCoast",2010,"June",35.3333333333333,0.413333333333333
"1445","GoldCoast",2010,"March",47.9354838709677,5.9741935483871
"1446","GoldCoast",2010,"May",41.4922576190063,7.9
"1447","GoldCoast",2010,"November",42.6,1.54666666666667
"1448","GoldCoast",2010,"October",43.2903225806452,12.0774193548387
"1449","GoldCoast",2010,"September",38.2,3.14
"1450","GoldCoast",2011,"August",43.1612903225806,4.05161290322581
"1451","GoldCoast",2011,"December",52.7096774193548,5.06451612903226
"1452","GoldCoast",2011,"February",42.75,3.75714285714286
"1453","GoldCoast",2011,"January",45.0979124774195,5.19354838709677
"1454","GoldCoast",2011,"July",40.7741935483871,0.851612903225807
"1455","GoldCoast",2011,"June",35.7,0.68
"1456","GoldCoast",2011,"March",43.741935483871,7.1741935483871
"1457","GoldCoast",2011,"May",40.4193548387097,2.10967741935484
"1458","GoldCoast",2011,"November",36.8333333333333,1.2
"1459","GoldCoast",2011,"October",46.2903225806452,3.32258064516129
"1460","GoldCoast",2011,"September",41.5,0.633333333333334
"1461","GoldCoast",2012,"April",45.0333333333333,10.6066666666667
"1462","GoldCoast",2012,"August",38.0645161290323,0.0258064516129032
"1463","GoldCoast",2012,"February",44.5862068965517,5.06206896551724
"1464","GoldCoast",2012,"January",49.258064516129,12.8967741935484
"1465","GoldCoast",2012,"July",41.8387096774194,2.47741935483871
"1466","GoldCoast",2012,"June",44.9333333333333,6.78
"1467","GoldCoast",2012,"March",47.9032258064516,3.90967741935484
"1468","GoldCoast",2012,"May",37.0322580645161,2.39354838709677
"1469","GoldCoast",2012,"November",44.0333333333333,1.82
"1470","GoldCoast",2012,"October",49,0.606451612903226
"1471","GoldCoast",2012,"September",40.4666666666667,0.68
"1472","GoldCoast",2013,"April",43.5666666666667,7.75333333333333
"1473","GoldCoast",2013,"August",36.258064516129,0.0580645161290323
"1474","GoldCoast",2013,"December",41.741935483871,0.670967741935484
"1475","GoldCoast",2013,"January",48.6451612903226,8.16129032258065
"1476","GoldCoast",2013,"July",40.4838709677419,4.23225806451613
"1477","GoldCoast",2013,"June",38.9,4.86
"1478","GoldCoast",2013,"March",50.6129032258064,7.00645161290323
"1479","GoldCoast",2013,"May",43.8387096774194,3.04516129032258
"1480","GoldCoast",2013,"November",47.3,3.27333333333333
"1481","GoldCoast",2013,"October",46.5806451612903,0.425806451612903
"1482","GoldCoast",2013,"September",43.2666666666667,1.22666666666667
"1483","GoldCoast",2014,"April",38.2666666666667,2.13333333333333
"1484","GoldCoast",2014,"August",49.2670606897483,5.76666666666667
"1485","GoldCoast",2014,"December",43.8574132462663,6.32258064516129
"1486","GoldCoast",2014,"February",44.5383682670072,0.881481481481481
"1487","GoldCoast",2014,"January",47.3870967741936,1.92903225806452
"1488","GoldCoast",2014,"July",37.1790680465018,0.303448275862069
"1489","GoldCoast",2014,"June",39.9333333333333,0.855172413793104
"1490","GoldCoast",2014,"March",43.4838709677419,5.11612903225807
"1491","GoldCoast",2014,"May",40.6092379425442,1.32666666666667
"1492","GoldCoast",2014,"November",38.2497706546138,0.848275862068966
"1493","GoldCoast",2014,"October",44.1635578765023,0.0516129032258064
"1494","GoldCoast",2014,"September",44.3265273174271,2.24137931034483
"1495","GoldCoast",2015,"April",40.5015407667495,10.4689655172414
